transcript_id	length.x	Raw count (GSNO_1)	Raw count (GSNO_2)	Raw count (GSNO_3)	Raw count (wt_1)	Raw count (wt_2)	Raw count (wt_3)	FPKM (GSNO_1)	FPKM (GSNO_2)	FPKM (GSNO_3)	FPKM (wt_1)	FPKM (wt_2)	FPKM (wt_3)	logFC (GSNO_1-wt_1)	logFC (GSNO_2-wt_2)	logFC (GSNO_3-wt_3)	logFC (GSNO_1,GSNO_2,GSNO_3-wt_1,wt_2,wt_3)	pvalue (GSNO_1-wt_1)	pvalue (GSNO_2-wt_2)	pvalue (GSNO_3-wt_3)	UniprotKB_gene.x	pident.x	length.y	mismatch.x	gapopen.x	qstart.x	qend.x	sstart.x	send.x	evalue.x	bitscore.x	UniprotKB_gene.y	pident.y	length	mismatch.y	gapopen.y	qstart.y	qend.y	sstart.y	send.y	evalue.y	bitscore.y	Pfam	SignalP	TmHMM	COGs (eggnog)	GOs	KEGGs	EC number
TRINITY_DN571_c0_g1_i1	219	3	0	3	1	1	1	8852.12	0	9883.54	3281.1	3301.87	4915.48	1.38457557438005	-	1.25838528745016	0.97058629525942	0.658385093167702	-	0.658385093167702	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	.	.	.	.	.	.	-
TRINITY_DN572_c0_g1_i1	156	2	1	0	1	0	2	18585.46	8531.77	0	9370.67	0	34516.08	0.829090173304861	-	-	0.0515304907476507	1	-	-	-	-	-	-	-	-	-	-	-	-	-	CALM_YEAST	98.077	52	1	0	156	1	10	61	4.52e-29	102	.	.	.	.	GO:0005935, cellular_component, cellular bud neck | GO:0005934, cellular_component, cellular bud tip | GO:0005823, cellular_component, central plaque of spindle pole body | GO:0000131, cellular_component, incipient cellular bud site | GO:0043332, cellular_component, mating projection tip | GO:0005509, molecular_function, calcium ion binding | GO:0048306, molecular_function, calcium-dependent protein binding | GO:0051019, molecular_function, mitogen-activated protein kinase binding | GO:0007114, biological_process, cell budding | GO:0007010, biological_process, cytoskeleton organization | GO:0006897, biological_process, endocytosis | GO:0000742, biological_process, karyogamy involved in conjugation with cellular fusion | GO:0016237, biological_process, lysosomal microautophagy | GO:0006607, biological_process, NLS-bearing protein import into nucleus | GO:0006661, biological_process, phosphatidylinositol biosynthetic process | GO:0006898, biological_process, receptor-mediated endocytosis | GO:1903525, biological_process, regulation of membrane tubulation | GO:0051300, biological_process, spindle pole body organization | GO:0042991, biological_process, transcription factor import into nucleus | GO:0042144, biological_process, vacuole fusion, non-autophagic | 	KO:K02183.	-
TRINITY_DN573_c0_g1_i1	164	1	2	1	0	0	0	7478.54	13865.39	7813.11	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	IMDH1_YEAST	90.741	54	5	0	163	2	317	370	1.08e-30	112	.	.	.	.	GO:0005737, cellular_component, cytoplasm | GO:0003938, molecular_function, IMP dehydrogenase activity | GO:0046872, molecular_function, metal ion binding | GO:0006177, biological_process, GMP biosynthetic process | GO:0006183, biological_process, GTP biosynthetic process | 	.	1.1.1.205,1,1.1,1.1.1
TRINITY_DN574_c0_g1_i1	404	7	6	2	14	11	12	6478.42	5425.36	2162	15249.43	12262.59	16570.95	-1.08267914296021	-1.07811462827809	-2.73759928992863	-1.1853957854947	0.36169718105202	0.283652797257285	0.0396962808918121	QCR6_YEAST	48.507	134	45	2	24	134	3	135	1.1e-23	92.4	QCR6_YEAST	72.131	61	17	0	183	1	75	135	5.58e-23	90.5	.	.	.	.	GO:0005758, cellular_component, mitochondrial intermembrane space | GO:0005750, cellular_component, mitochondrial respiratory chain complex III | GO:0034399, cellular_component, nuclear periphery | GO:0008121, molecular_function, ubiquinol-cytochrome-c reductase activity | GO:0009060, biological_process, aerobic respiration | GO:0006122, biological_process, mitochondrial electron transport, ubiquinol to cytochrome c | 	KO:K00416.	1.10.2.2,1,1.10,1.10.2
TRINITY_DN575_c0_g1_i1	210	1	4	5	0	0	0	3292.15	12545.12	18264.64	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	.	.	.	.	.	.	-
TRINITY_DN576_c0_g1_i1	162	0	2	1	2	2	1	0	14563.67	8188.33	16118.89	15649.7	14393.87	-	-0.207623209213698	-0.207323268348693	-0.864494557441996	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	.	.	.	.	.	.	-
TRINITY_DN577_c0_g1_i1	201	0	0	0	2	1	2	0	0	0	8125.09	4061.64	12688.99	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	CISY3_YEAST	66.667	66	22	0	3	200	241	306	1.48e-24	97.4	.	.	.	.	GO:0005739, cellular_component, mitochondrion | GO:0050440, molecular_function, 2-methylcitrate synthase activity | GO:0004108, molecular_function, citrate (Si)-synthase activity | GO:0019629, biological_process, propionate catabolic process, 2-methylcitrate cycle | GO:0006099, biological_process, tricarboxylic acid cycle | 	KO:K01647.	2.3.3.1,2,2.3,2.3.3,2.3.3.5
TRINITY_DN578_c0_g1_i1	268	0	0	2	3	4	4	0	0	4280.24	6433.94	8716.23	11897.57	-	-	-1.17975077966921	-1.82060000739328	-	-	0.726708074534161	-	-	-	-	-	-	-	-	-	-	-	COXM1_YEAST	58.537	82	33	1	26	268	8	89	3.34e-30	106	.	.	.	.	GO:0031314, cellular_component, extrinsic component of mitochondrial inner membrane | GO:0005758, cellular_component, mitochondrial intermembrane space | GO:0005507, molecular_function, copper ion binding | GO:0033617, biological_process, mitochondrial respiratory chain complex IV assembly | 	KO:K18171.	-
TRINITY_DN579_c0_g1_i1	252	10	14	15	2	3	8	21282.57	28690.17	36269.03	4838.22	7356.73	27402.61	2.15916315319928	1.9611331910221	0.666071258945746	1.72666823600728	0.0999758185423419	0.0834969611968208	0.573301633927262	-	-	-	-	-	-	-	-	-	-	-	RL29_YEAST	95.918	49	2	0	219	73	1	49	3.33e-27	96.7	.	.	.	.	GO:0022625, cellular_component, cytosolic large ribosomal subunit | GO:0003735, molecular_function, structural constituent of ribosome | GO:0002181, biological_process, cytoplasmic translation | 	KO:K02905.	-
TRINITY_DN580_c0_g1_i1	297	0	0	1	4	4	1	0	0	1770.65	7112.67	7245.86	2394.96	-	-	-0.207323268348693	-	-	-	1	VDAC1_YEAST	62.791	86	32	0	12	97	1	86	6.85e-35	123	VDAC1_YEAST	62.791	86	32	0	264	7	1	86	7.61e-35	123	.	.	.	.	GO:0031307, cellular_component, integral component of mitochondrial outer membrane | GO:0005758, cellular_component, mitochondrial intermembrane space | GO:0005741, cellular_component, mitochondrial outer membrane | GO:0005739, cellular_component, mitochondrion | GO:0046930, cellular_component, pore complex | GO:0015288, molecular_function, porin activity | GO:0008308, molecular_function, voltage-gated anion channel activity | GO:0006915, biological_process, apoptotic process | GO:0045454, biological_process, cell redox homeostasis | GO:0051027, biological_process, DNA transport | GO:0006811, biological_process, ion transport | GO:0007005, biological_process, mitochondrion organization | GO:0006626, biological_process, protein targeting to mitochondrion | 	KO:K15040.	-
TRINITY_DN581_c0_g1_i1	193	1	0	0	2	2	0	4195.77	0	0	9076.84	9037.38	0	-1.00599988320882	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	.	.	.	.	.	.	-
TRINITY_DN582_c0_g1_i1	163	1	1	1	0	2	1	7670.65	7103.33	7996.74	0	15302.92	13992.67	-	-1.11944270513001	-0.207323268348693	0.0515304907476507	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	.	.	.	.	.	.	-
TRINITY_DN583_c0_g1_i1	202	0	2	0	0	0	1	0	6965.9	0	0	0	6246.37	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	CSG2_YEAST	64.516	31	11	0	61	153	1	31	3e-07	48.5	.	.	.	.	GO:0030176, cellular_component, integral component of endoplasmic reticulum membrane | GO:0030234, molecular_function, enzyme regulator activity | GO:0006874, biological_process, cellular calcium ion homeostasis | GO:0006688, biological_process, glycosphingolipid biosynthetic process | 	.	-
TRINITY_DN584_c0_g1_i1	207	1	2	1	1	1	1	3423.45	6516.33	3789.7	3764.64	3773.7	5793.57	-0.0859285842709507	0.715707598880234	-0.207323268348693	0.0515304907476507	1	1	1	-	-	-	-	-	-	-	-	-	-	-	SYG_YEAST	84.058	69	11	0	207	1	145	213	1.92e-13	66.2	-	-	-	-	-	-	-
TRINITY_DN585_c0_g1_i1	165	0	1	1	1	0	0	0	6769.06	7636.5	7519.93	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	NAP1_YEAST	90	40	4	0	13	132	1	40	3.87e-16	73.2	.	.	.	.	GO:0005935, cellular_component, cellular bud neck | GO:0005737, cellular_component, cytoplasm | GO:0005634, cellular_component, nucleus | GO:0030332, molecular_function, cyclin binding | GO:0003677, molecular_function, DNA binding | GO:0008047, molecular_function, enzyme activator activity | GO:0042393, molecular_function, histone binding | GO:0042802, molecular_function, identical protein binding | GO:0007117, biological_process, budding cell bud growth | GO:0006334, biological_process, nucleosome assembly | GO:0006337, biological_process, nucleosome disassembly | GO:0043085, biological_process, positive regulation of catalytic activity | GO:2000617, biological_process, positive regulation of histone H3-K9 acetylation | GO:0031116, biological_process, positive regulation of microtubule polymerization | GO:0032968, biological_process, positive regulation of transcription elongation from RNA polymerase II promoter | GO:0006606, biological_process, protein import into nucleus | 	KO:K11279.	-
TRINITY_DN586_c0_g1_i1	201	2	1	0	0	1	1	7437.07	3531.37	0	0	4061.64	6344.49	-	-0.19611189703608	-	0.0515304907476507	-	1	-	-	-	-	-	-	-	-	-	-	-	-	COPB_CANGA	100	57	0	0	199	29	916	972	5.53e-32	119	-	-	-	-	-	-	-
TRINITY_DN587_c0_g1_i1	233	1	1	1	2	1	1	2536.92	2432.4	2856.65	5703.22	2879.42	4158.02	-1.00599988320882	-0.19611189703608	-0.207323268348693	0.0515304907476507	1	1	1	-	-	-	-	-	-	-	-	-	-	-	ATPF_CANGA	100	77	0	0	1	231	1	77	6.7e-49	157	-	-	-	-	-	-	-
TRINITY_DN588_c0_g1_i1	163	0	1	1	1	0	2	0	7103.33	7996.74	7872.03	0	27985.34	-	-	-1.13098595486506	0.0515304907476507	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	.	.	.	.	.	.	-
TRINITY_DN589_c0_g1_i1	239	1	0	0	2	4	2	2392.14	0	0	5398.9	10917.89	7793.75	-1.00599988320882	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	CYPR_YEAST	31.325	83	53	1	237	1	181	263	2.45e-09	55.1	.	.	.	.	GO:0016021, cellular_component, integral component of membrane | GO:0016020, cellular_component, membrane | GO:0003755, molecular_function, peptidyl-prolyl cis-trans isomerase activity | GO:0006457, biological_process, protein folding | 	KO:K01802.	5.2.1.8,5,5.2
TRINITY_DN59_c0_g1_i1	358	9	6	3	2	1	0	10052.17	6530.66	3895.66	2614.14	1335.78	0	2.00920304788903	2.23873887895006	-	2.49894752061279	0.137873920182766	0.18695652173913	-	ILV5_YEAST	84.034	119	19	0	1	119	30	148	3.04e-59	189	ILV5_YEAST	84.034	119	19	0	1	357	30	148	3.38e-59	189	.	.	.	.	GO:0042645, cellular_component, mitochondrial nucleoid | GO:0005739, cellular_component, mitochondrion | GO:0003690, molecular_function, double-stranded DNA binding | GO:0004455, molecular_function, ketol-acid reductoisomerase activity | GO:0046872, molecular_function, metal ion binding | GO:0009082, biological_process, branched-chain amino acid biosynthetic process | GO:0009097, biological_process, isoleucine biosynthetic process | GO:0000002, biological_process, mitochondrial genome maintenance | GO:0009099, biological_process, valine biosynthetic process | 	KO:K00053.	1.1.1.86,1,1.1,1.1.1
TRINITY_DN59_c0_g2_i1	161	0	1	1	0	0	0	0	7467.98	8388.07	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TRINITY_DN590_c0_g1_i1	652	3	3	1	18	11	17	1443.03	1418.42	567.8	10326.38	6478.28	11802.99	-2.63045356501314	-2.0468167247855	-4.14756529999389	-2.77537485692617	0.0182584032797007	0.109379181377053	0.00304284898278224	COX4_YEAST	77.922	154	34	0	1	154	2	155	2.06e-91	265	COX4_YEAST	77.922	154	34	0	525	64	2	155	2.62e-90	265	.	.	.	.	GO:0005743, cellular_component, mitochondrial inner membrane | GO:0005758, cellular_component, mitochondrial intermembrane space | GO:0005751, cellular_component, mitochondrial respiratory chain complex IV | GO:0005739, cellular_component, mitochondrion | GO:0004129, molecular_function, cytochrome-c oxidase activity | GO:0008270, molecular_function, zinc ion binding | GO:0009060, biological_process, aerobic respiration | GO:0042776, biological_process, mitochondrial ATP synthesis coupled proton transport | GO:0006123, biological_process, mitochondrial electron transport, cytochrome c to oxygen | GO:0033617, biological_process, mitochondrial respiratory chain complex IV assembly | GO:0006626, biological_process, protein targeting to mitochondrion | 	KO:K02265.	1.9.3.1,1,1.9,1.9.3
TRINITY_DN591_c0_g1_i1	174	0	1	0	1	2	1	0	5556.39	0	6237.14	12252.12	10585.37	-	-1.11944270513001	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	.	.	.	.	.	.	-
TRINITY_DN592_c0_g1_i1	641	51	59	30	9	13	7	25065.45	28498.7	17400.31	5273.92	7819.77	4969.67	2.39024739774379	1.95215927388602	1.84934819753545	2.27610692136348	0.00450970285493292	0.0150261770127827	0.0490757682987345	RL10_YEAST	95.588	204	9	0	1	204	1	204	1.25e-147	412	RL10_YEAST	95.588	204	9	0	29	640	1	204	3.67e-134	378	.	.	.	.	GO:0022625, cellular_component, cytosolic large ribosomal subunit | GO:0003735, molecular_function, structural constituent of ribosome | GO:0002181, biological_process, cytoplasmic translation | GO:0000027, biological_process, ribosomal large subunit assembly | GO:0006415, biological_process, translational termination | 	KO:K02866.	-
TRINITY_DN593_c0_g1_i1	266	0	1	3	1	1	1	0	1835.84	6513.96	2175.51	2209.9	3024.45	-	-0.19611189703608	1.25838528745016	0.0515304907476507	-	1	0.658385093167702	-	-	-	-	-	-	-	-	-	-	-	H2AZ_KLULA	89.535	86	9	0	9	266	20	105	6.78e-51	159	.	.	.	.	.	.	-
TRINITY_DN594_c0_g1_i1	195	0	0	1	1	2	1	0	0	4450.56	4409.75	8790.71	6996.87	-	-	-0.207323268348693	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	ATP14_YEAST	56.25	64	27	1	1	192	30	92	1.43e-18	75.9	-	-	-	-	-	-	-
TRINITY_DN595_c0_g1_i1	653	28	39	26	5	3	5	13442.25	18404.06	14734.46	2862.97	1763.45	3464.52	2.36095759182347	3.4303509397683	2.12002770790008	2.97258429495155	0.0135381606501129	0.000571838217579205	0.0400935871989281	RL15B_YEAST	95.098	204	10	0	13	216	1	204	2.8e-143	400	RL15A_YEAST	95.098	204	10	0	617	6	1	204	5.03e-129	365	.	.	.	.	GO:0022625, cellular_component, cytosolic large ribosomal subunit | GO:0003723, molecular_function, RNA binding | GO:0003735, molecular_function, structural constituent of ribosome | GO:0002181, biological_process, cytoplasmic translation | 	KO:K02877.	-
TRINITY_DN596_c0_g1_i1	807	54	57	43	10	7	13	19977.88	20759.55	18827.78	4427.14	3183.8	6885.76	2.32241619280415	2.78476060187002	1.4844764044619	2.39364925594083	0.00496338022031976	0.00173403509592636	0.0681747058964302	RS3A_CANGA	100	252	0	0	1	252	1	252	0	514	RS3A_CANGA	100	231	0	0	115	807	22	252	7.32e-171	474	.	.	.	COG1890: Ribosomal protein	GO:0005840, cellular_component, ribosome | GO:0003735, molecular_function, structural constituent of ribosome | GO:0006412, biological_process, translation | 	KO:K02984.	-
TRINITY_DN597_c0_g1_i1	429	0	0	1	9	7	7	0	0	990.77	8989.06	7159.55	8790.59	-	-	-2.88123023239762	-	-	-	0.124959742351047	PRPD_YEAST	69.231	143	43	1	2	143	367	509	1.9e-63	204	PRPD_YEAST	69.231	143	43	1	4	429	367	509	2.12e-63	204	.	.	.	.	.	.	-
TRINITY_DN598_c0_g1_i1	324	5	3	1	2	5	1	6591.48	3843.98	1525.22	3067.3	7825.06	2023.26	1.1774467246122	-0.92718540694465	-0.207323268348693	0.0556523171547114	0.521739130434783	0.769726247987118	1	-	-	-	-	-	-	-	-	-	-	-	SNC2_YEAST	83.158	95	14	1	281	3	1	95	1.13e-52	164	.	.	.	.	GO:0005768, cellular_component, endosome | GO:0016021, cellular_component, integral component of membrane | GO:0031201, cellular_component, SNARE complex | GO:0005802, cellular_component, trans-Golgi network | GO:0030658, cellular_component, transport vesicle membrane | GO:0005484, molecular_function, SNAP receptor activity | GO:0000149, molecular_function, SNARE binding | GO:0006897, biological_process, endocytosis | GO:0006887, biological_process, exocytosis | GO:0006893, biological_process, Golgi to plasma membrane transport | GO:0006906, biological_process, vesicle fusion | 	KO:K08513.	-
TRINITY_DN599_c0_g1_i1	254	1	0	1	6	7	3	2092.68	0	2379.37	14286.22	16901.19	10086.17	-2.53510537208044	-	-1.68957789823682	-2.1335866252001	0.18695652173913	-	0.658385093167702	-	-	-	-	-	-	-	-	-	-	-	ARPC4_YEAST	92.424	66	5	0	198	1	1	66	2.2e-36	123	-	-	-	-	-	-	-
TRINITY_DN60_c0_g1_i1	240	1	1	0	16	9	5	2369.58	2275.83	0	42810.05	24353.75	19281.94	-3.93223455135371	-3.22678520214342	-	-3.11553568241757	0.00547933918345486	0.0399704909450037	-	-	-	-	-	-	-	-	-	-	-	-	YP010_YEAST	70.175	57	16	1	73	240	1	57	1.98e-22	84.7	.	.	.	.	GO:0016021, cellular_component, integral component of membrane	.	-
TRINITY_DN600_c0_g1_i1	1051	24	22	11	103	95	90	6512.3	5884.62	3540.82	33544.13	31807.13	34713.85	-2.19214958955984	-2.32395366309038	-3.24983028501255	-2.27170822692441	0.00370539780727956	0.00226772866925353	8.3094844362082e-05	G3P2_CANGA	100	332	0	0	13	344	1	332	0	680	G3P2_CANGA	100	332	0	0	1013	18	1	332	0	647	.	.	.	COG0057: glyceraldehyde3phosphate dehydrogenase	GO:0005829, cellular_component, cytosol | GO:0004365, molecular_function, glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity | GO:0051287, molecular_function, NAD binding | GO:0050661, molecular_function, NADP binding | GO:0006006, biological_process, glucose metabolic process | GO:0006096, biological_process, glycolytic process | 	KO:K00134.	1.2.1.12,1,1.2.1,1.2,1.2.1.59
TRINITY_DN601_c0_g1_i1	769	45	43	39	1	1	1	17647.05	16595.26	18091.38	468.96	481.72	562.36	5.23477695285228	5.05255597757641	4.90027366468291	5.28134803740943	1.13841205220871e-05	2.25449581999321e-05	4.6924325382676e-05	RS3_YEAST	92.083	240	15	1	1	240	1	236	2.65e-160	446	RS3_YEAST	92.083	240	15	1	749	30	1	236	8.03e-160	446	.	.	.	.	GO:0022627, cellular_component, cytosolic small ribosomal subunit | GO:0005634, cellular_component, nucleus | GO:0030688, cellular_component, preribosome, small subunit precursor | GO:0003684, molecular_function, damaged DNA binding | GO:0003906, molecular_function, DNA-(apurinic or apyrimidinic site) lyase activity | GO:0008534, molecular_function, oxidized purine nucleobase lesion DNA N-glycosylase activity | GO:0003723, molecular_function, RNA binding | GO:0003735, molecular_function, structural constituent of ribosome | GO:0002181, biological_process, cytoplasmic translation | GO:0006281, biological_process, DNA repair | GO:0000056, biological_process, ribosomal small subunit export from nucleus | GO:0006407, biological_process, rRNA export from nucleus | 	KO:K02985.	4.2.99.18,3.1,3.2.2.23,3,3.1,3.2,3.2.2,4,4.2,3.2.2
TRINITY_DN602_c0_g1_i1	540	28	20	19	3	8	4	17198.52	12053.27	13732.94	2189.01	5987.03	3581.48	3.07540839862863	1.09035403248963	1.98410732731301	2.1671539448077	0.00311863394616439	0.270771223856117	0.0456518742351239	RL24_CANGA	100	155	0	0	18	172	1	155	5.21e-106	302	RL24_CANGA	100	155	0	0	54	518	1	155	2.32e-78	233	.	.	.	COG2075: Ribosomal protein	GO:0005840, cellular_component, ribosome	KO:K02896.	-
TRINITY_DN603_c0_g1_i1	155	0	0	1	0	0	0	0	0	9791.44	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	CP51_CANGA	100	51	0	0	2	154	18	68	1.2e-28	108	.	.	.	COG2124: Cytochrome p450	GO:0005783, cellular_component, endoplasmic reticulum | GO:0016020, cellular_component, membrane | GO:0008144, molecular_function, drug binding | GO:0020037, molecular_function, heme binding | GO:0005506, molecular_function, iron ion binding | GO:0008398, molecular_function, sterol 14-demethylase activity | GO:0006696, biological_process, ergosterol biosynthetic process | 	KO:K05917.	1.14.13.70,1,1.14,1.14.13
TRINITY_DN604_c0_g1_i1	493	36	39	38	5	8	7	25020.42	26565.71	31019.12	4118.22	6754.41	7134.7	2.72205453646708	2.04912411065487	2.18902303251646	2.47714287490203	0.00341954621576441	0.0230912167161369	0.0174853841937787	RL28_YEAST	92.617	149	11	0	13	161	1	149	2.22e-101	290	RL28_YEAST	92.617	149	11	0	457	11	1	149	2.68e-101	290	.	.	.	.	GO:0022625, cellular_component, cytosolic large ribosomal subunit | GO:0005634, cellular_component, nucleus | GO:0003723, molecular_function, RNA binding | GO:0003735, molecular_function, structural constituent of ribosome | GO:0002181, biological_process, cytoplasmic translation | GO:0046677, biological_process, response to antibiotic | GO:0046898, biological_process, response to cycloheximide | 	KO:K02900.	-
TRINITY_DN605_c0_g1_i1	178	0	0	0	3	2	0	0	0	0	17365.53	11409.66	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	HSP60_YEAST	83.051	59	10	0	1	177	327	385	1.95e-27	105	-	-	-	-	-	-	-
TRINITY_DN606_c0_g1_i1	291	0	2	0	24	28	28	0	3094.73	0	44241.83	52559.36	69889.92	-	-3.93994167223362	-	-4.53701270900312	-	0.00060834606467827	-	-	-	-	-	-	-	-	-	-	-	-	YD19A_YEAST	51.22	41	20	0	143	21	22	62	1.24e-08	50.4	.	.	.	.	GO:0016021, cellular_component, integral component of membrane | GO:0005743, cellular_component, mitochondrial inner membrane | GO:0005751, cellular_component, mitochondrial respiratory chain complex IV | GO:0097249, cellular_component, mitochondrial respiratory chain supercomplex | 	.	-
TRINITY_DN607_c0_g1_i1	583	36	31	20	3	3	1	19987.06	16900.47	13084.46	1982.1	2033.74	805.78	3.43650534327224	3.10042438866317	3.94152246300277	3.83286596426254	0.000681597990169718	0.00208845136183976	0.00229484211686659	RL6B_YEAST	83.523	176	29	0	9	184	1	176	2.92e-97	281	RL6B_YEAST	83.523	176	29	0	559	32	1	176	4.63e-97	281	-	-	-	-	-	-	-
TRINITY_DN608_c0_g1_i1	420	1	1	2	14	13	13	873.42	853.96	2042.93	14413.92	13703.41	16875.84	-3.7411332126351	-3.75166609987324	-2.8520234160091	-3.48984943309186	0.0102150537634409	0.0102150537634409	0.0295884315906562	-	-	-	-	-	-	-	-	-	-	-	ATIF_CYBJA	51.613	62	30	0	270	85	2	63	4.72e-14	65.5	.	.	.	.	GO:0005739, cellular_component, mitochondrion | GO:0042030, molecular_function, ATPase inhibitor activity | GO:0032780, biological_process, negative regulation of ATPase activity | 	.	-
TRINITY_DN609_c0_g1_i1	174	2	2	3	2	1	0	11882.91	11112.78	18969.21	12474.27	6126.06	0	-0.0909811256330088	0.715707598880234	-	0.97058629525942	1	1	-	-	-	-	-	-	-	-	-	-	-	-	RPAB5_YEAST	97.436	39	1	0	56	172	1	39	8.41e-22	82	.	.	.	.	GO:0005736, cellular_component, DNA-directed RNA polymerase I complex | GO:0005665, cellular_component, DNA-directed RNA polymerase II, core complex | GO:0005666, cellular_component, DNA-directed RNA polymerase III complex | GO:0005654, cellular_component, nucleoplasm | GO:0003677, molecular_function, DNA binding | GO:0001054, molecular_function, RNA polymerase I activity | GO:0008270, molecular_function, zinc ion binding | GO:0042254, biological_process, ribosome biogenesis | GO:0006386, biological_process, termination of RNA polymerase III transcription | GO:0006385, biological_process, transcription elongation from RNA polymerase III promoter | GO:0006360, biological_process, transcription from RNA polymerase I promoter | GO:0006366, biological_process, transcription from RNA polymerase II promoter | GO:0006383, biological_process, transcription from RNA polymerase III promoter | GO:0001172, biological_process, transcription, RNA-templated | GO:0042797, biological_process, tRNA transcription from RNA polymerase III promoter | 	KO:K03007.	2.7.7.6,2,2.7,2.7.7
